User;Action;real time;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
1;2;3342;10933;230;;63932830;-0.274;-0.981;-0.169;3.4;11;2.9;-944.5;356;-96;5.7;3.5;25.6;102008;0;0;0;12;13;24.3;37.98;0.0635;0.003408;
1;2;3343;10934;230;;63932831;-0.259;-0.93;-0.148;8.2;12.4;5.9;-932.5;363.5;-99;5.7;3.5;25.9;102008;0;0;0;12;13;24.3;37.98;0.0635;0.003408;
1;2;3344;10935;231;;63933121;-0.259;-0.886;-0.12;12.6;13.7;6.4;-931;363.5;-96;5.6;3.6;26.1;102012;0;0;0;12;13;24.3;37.98;0;0.003408;
1;2;3345;10936;231;;63933121;-0.256;-0.829;-0.097;15;14.6;4.8;-929.5;359;-94.5;5.4;3.7;26.5;102012;0;0;0;12;13;24.3;37.98;0;0.003408;
1;2;3346;10937;231;;63933122;-0.251;-0.811;-0.073;15.2;14.3;2.6;-926.5;357.5;-97.5;5.2;3.7;26.8;102012;0;0;0;12;13;24.3;37.98;0;0.003408;
1;2;3347;10938;231;;63933122;-0.236;-0.787;-0.057;14.6;13.1;-0.8;-919;357.5;-91.5;5;3.8;27.1;102012;0;0;0;12;13;24.3;37.98;0;0.003408;
1;2;3348;10939;231;;63933122;-0.225;-0.778;-0.043;13.5;10.8;-4.5;-920.5;362;-93;4.7;3.7;27.4;102012;0;0;0;12;13;24.3;37.98;0;0.003408;
1;2;3349;10940;231;;63933122;-0.214;-0.77;-0.033;11.7;7.4;-7.8;-917.5;360.5;-90;4.6;3.7;27.7;102015;0;0;0;12;13;24.29;37.96;0;0.003408;
1;2;3350;10941;231;;63933123;-0.206;-0.765;-0.028;9.8;3.2;-8.1;-913;360.5;-96;4.3;3.6;27.9;102015;0;0;0;12;13;24.29;37.96;0;0.003408;
1;2;3351;10942;231;;63933123;-0.194;-0.776;-0.034;8.2;-0.9;-5.2;-916;357.5;-99;4.2;3.5;28;102015;0;0;0;12;13;24.29;37.96;0;0.003408;
1;2;3352;10943;231;;63933123;-0.19;-0.819;-0.049;5.1;-6.6;1.1;-923.5;356;-91.5;4.1;3.5;28;102015;0;0;0;12;13;24.29;37.96;0;0.003408;
1;2;3353;10944;231;;63933124;-0.188;-0.872;-0.066;3.8;-9.5;4.6;-910;360.5;-85.5;4;3.5;28;102009;0;0;1;13;14;24.29;37.96;0.127;0.001704;
1;2;3354;10945;231;;63933124;-0.189;-0.936;-0.076;3.7;-11.2;6.5;-911.5;360.5;-93;3.9;3.6;27.9;102009;0;0;1;13;14;24.29;37.96;0.127;0.001704;
1;2;3355;10946;231;;63933124;-0.182;-1.039;-0.079;5.7;-11.8;5.9;-907;362;-82.5;3.8;3.7;27.7;102009;0;0;1;13;14;24.29;37.96;0.127;0.001704;
1;2;3356;10947;231;;63933125;-0.197;-1.148;-0.073;7.9;-11.5;4.2;-910;357.5;-94.5;3.7;3.9;27.5;102009;0;0;1;13;14;24.29;37.96;0.127;0.001704;
1;2;3357;10948;231;;63933125;-0.207;-1.137;-0.074;9.3;-11.3;1.2;-923.5;353;-90;3.6;4;27.4;102009;0;0;1;13;14;24.29;37.96;0.127;0.001704;
1;2;3358;10949;231;;63933125;-0.239;-1.146;-0.062;8.6;-12.2;0.2;-911.5;363.5;-87;3.5;4.1;27.1;102009;0;0;1;13;14;24.29;37.96;0.127;0.001704;
1;2;3359;10950;232;;63933422;-0.263;-1.16;-0.055;6.2;-13.9;1.1;-914.5;365;-90;3.4;4.1;27;102004;0;0;1;13;14;24.34;37.98;0;0.001704;
1;2;3360;10951;232;;63933423;-0.294;-1.207;-0.049;4.1;-15.3;4.4;-907;356;-91.5;3.2;4.3;26.7;102004;0;0;1;13;14;24.34;37.98;0;0.001704;
1;2;3361;10952;232;;63933425;-0.32;-1.386;-0.031;1.2;-16.2;10.3;-905.5;362;-97.5;3.2;4.4;26.5;102004;0;0;1;13;14;24.34;37.98;0;0.001704;
1;2;3362;10953;232;;63933426;-0.32;-1.161;-0.032;-1.2;-16.9;5.1;-919;354.5;-91.5;3.2;4.5;26.2;102004;0;0;1;13;14;24.34;37.98;0;0.001704;
1;2;3363;10954;232;;63933427;-0.419;-1.052;-0.004;1.4;-16.2;3.8;-910;353;-91.5;3.1;4.7;25.9;102004;0;0;1;13;14;24.34;37.98;0;0.001704;
1;2;3364;10955;232;;63933428;-0.458;-0.992;0.006;3.3;-14.9;7.1;-910;354.5;-91.5;3.1;4.9;25.7;102008;0;0;1;13;14;24.34;37.98;0;0.00426;
1;2;3365;10956;232;;63933428;-0.456;-0.977;0.018;1.3;-14.4;6.7;-901;353;-96;3.1;5;25.4;102008;0;0;1;13;14;24.34;37.98;0;0.00426;
1;2;3366;10957;232;;63933429;-0.435;-1.012;0.047;-0.3;-14.3;0;-901;353;-94.5;3.1;5;25.2;102008;0;0;1;13;14;24.34;37.98;0;0.00426;
1;2;3367;10958;232;;63933430;-0.428;-0.961;0.051;-0.8;-15.5;-8.9;-901;351.5;-93;3.1;5;24.9;102008;0;0;1;13;14;24.34;37.98;0;0.00426;
1;2;3368;10959;232;;63933430;-0.43;-0.895;0.042;-2.4;-18.5;-12.2;-911.5;350;-91.5;3.1;5;24.6;102015;0;0;1;13;14;24.34;37.98;0;0.000852;
1;2;3369;10960;232;;63933431;-0.412;-0.901;0.033;-3.2;-21.8;-9;-913;351.5;-99;3.2;4.9;24.3;102015;0;0;1;13;14;24.34;37.98;0;0.000852;
1;2;3370;10961;232;;63933431;-0.368;-0.946;0.027;-2.3;-24.1;-3.4;-910;356;-99;3.2;4.9;24.1;102015;0;0;1;13;14;24.34;37.98;0;0.000852;
1;2;3371;10962;232;;63933432;-0.316;-0.968;0.02;-2.8;-24;-0.6;-914.5;351.5;-99;3.2;4.8;23.8;102015;0;0;1;13;14;24.34;37.98;0;0.000852;
1;2;3372;10963;232;;63933432;-0.29;-0.923;0.007;-3.9;-21.2;0;-908.5;350;-94.5;3.2;4.9;23.5;102015;0;0;1;13;14;24.34;37.98;0;0.000852;
1;2;3373;10964;232;;63933433;-0.273;-0.85;-0.017;-9.4;-14.7;0.6;-911.5;350;-103.5;3.4;5;23.3;102015;0;0;1;13;14;24.34;37.98;0;0.000852;
1;2;3374;10965;233;;63933755;-0.267;-0.832;-0.027;-13.8;-10.6;1.1;-908.5;347;-93;3.5;5;23;102010;0;0;1;13;14;24.34;37.98;0;0.002556;
1;2;3375;10966;233;;63933756;-0.249;-0.823;-0.031;-16.6;-7.5;0.6;-911.5;344;-94.5;3.8;5.1;22.8;102010;0;0;1;13;14;24.34;37.98;0;0.002556;
1;2;3376;10967;233;;63933757;-0.232;-0.82;-0.033;-16.4;-5.5;-1.1;-913;351.5;-96;4.1;5.1;22.6;102010;0;0;1;13;14;24.34;37.98;0;0.002556;
1;2;3377;10968;233;;63933758;-0.217;-0.819;-0.031;-13.8;-4.8;-3.5;-913;345.5;-99;4.4;5.1;22.5;102010;0;0;1;13;14;24.34;37.98;0;0.002556;
1;2;3378;10969;233;;63933758;-0.203;-0.814;-0.028;-10.7;-5.7;-5.4;-916;341;-91.5;4.7;5;22.4;102010;0;0;1;13;14;24.34;37.98;0;0.002556;
1;2;3379;10970;233;;63933759;-0.189;-0.812;-0.024;-7.1;-7.2;-5.4;-919;345.5;-87;4.9;5;22.3;102013;0;0;1;15;16;24.28;37.98;0.0635;0.002556;
1;2;3380;10971;233;;63933760;-0.174;-0.815;-0.017;-3.6;-8.5;-3.5;-922;345.5;-96;5.1;5;22.2;102013;0;0;1;15;16;24.28;37.98;0.0635;0.002556;
1;2;3381;10972;233;;63933760;-0.17;-0.843;-0.011;-0.5;-8.9;-1.9;-923.5;344;-93;5.2;4.9;22.1;102013;0;0;1;15;16;24.28;37.98;0.0635;0.002556;
1;2;3382;10973;233;;63933761;-0.177;-0.835;-0.006;1.6;-8.5;-1.1;-919;335;-88.5;5.3;4.9;22;102013;0;0;1;15;16;24.28;37.98;0.0635;0.002556;
1;2;3383;10974;233;;63933761;-0.192;-0.833;0.007;3.3;-6.4;-0.1;-926.5;333.5;-100.5;5.3;4.9;21.9;102010;0;0;1;15;16;24.28;37.98;0.1905;0.00426;
1;2;3384;10975;233;;63933762;-0.205;-0.884;0.011;2.9;-4.7;0.5;-923.5;333.5;-100.5;5.3;4.9;21.8;102010;0;0;1;15;16;24.28;37.98;0.1905;0.00426;
1;2;3385;10976;233;;63933762;-0.231;-1.056;0.031;2.2;-3;2.1;-923.5;341;-94.5;5.2;5;21.7;102010;0;0;1;15;16;24.28;37.98;0.1905;0.00426;
1;2;3386;10977;233;;63933763;-0.235;-1.071;0.026;1.1;-2.5;0.2;-925;344;-91.5;5.2;5;21.7;102010;0;0;1;15;16;24.28;37.98;0.1905;0.00426;
1;2;3387;10978;233;;63933763;-0.257;-1.136;0.03;1.1;-3;-0.8;-922;338;-90;5.2;5;21.7;102010;0;0;1;15;16;24.28;37.98;0.1905;0.00426;
1;2;3388;10979;233;;63933764;-0.283;-1.155;0.018;1.6;-4.1;-1.4;-928;338;-91.5;5.2;5;21.6;102010;0;0;1;15;16;24.28;37.98;0.1905;0.00426;
1;2;3389;10980;234;;63934051;-0.294;-1.228;0;2.2;-5.6;1.1;-932.5;338;-91.5;5.2;5.1;21.6;102009;0;0;1;15;16;24.36;37.98;0.127;0;
1;2;3390;10981;234;;63934052;-0.28;-1.412;-0.016;3.4;-5.2;6.1;-935.5;330.5;-94.5;5.2;5.2;21.6;102009;0;0;1;15;16;24.36;37.98;0.127;0;
1;2;3391;10982;234;;63934052;-0.272;-1.277;-0.033;5.5;-3.4;2.5;-928;327.5;-91.5;5.1;5.1;21.6;102009;0;0;1;15;16;24.36;37.98;0.127;0;
1;2;3392;10983;234;;63934052;-0.335;-1.177;-0.075;6.5;-2.2;0.6;-928;327.5;-91.5;5.1;5.2;21.5;102009;0;0;1;15;16;24.36;37.98;0.127;0;
1;2;3393;10984;234;;63934053;-0.376;-0.994;-0.126;0.5;-2.8;3.5;-935.5;338;-90;5.1;5.4;21.5;102009;0;0;1;15;16;24.36;37.98;0.127;0;
1;2;3394;10985;234;;63934053;-0.379;-0.925;-0.14;-1;-3.2;3.6;-938.5;338;-90;5;5.4;21.5;102011;0;0;1;15;16;24.36;37.98;0;0.000852;
1;2;3395;10986;234;;63934054;-0.325;-1.026;-0.149;-2.8;-3.7;2.2;-943;338;-97.5;5.1;5.5;21.5;102011;0;0;1;15;16;24.36;37.98;0;0.000852;
1;2;3396;10987;234;;63934054;-0.287;-1.042;-0.147;0.8;-2.8;-3.6;-941.5;335;-81;5.1;5.4;21.5;102011;0;0;1;15;16;24.36;37.98;0;0.000852;
1;2;3397;10988;234;;63934055;-0.277;-0.96;-0.152;4.5;-0.5;-7.6;-941.5;332;-96;5.1;5.4;21.5;102011;0;0;1;15;16;24.36;37.98;0;0.000852;
1;2;3398;10989;234;;63934055;-0.281;-0.907;-0.148;5.3;1.4;-8.3;-949;330.5;-97.5;5.1;5.3;21.5;102013;0;0;1;15;16;24.28;37.98;0.0635;0.001704;
1;2;3399;10990;234;;63934056;-0.282;-0.911;-0.141;4.7;3.1;-5.3;-943;329;-97.5;5.1;5.3;21.6;102013;0;0;1;15;16;24.28;37.98;0.0635;0.001704;
1;2;3400;10991;234;;63934056;-0.275;-0.939;-0.128;3.1;4.8;-0.3;-940;330.5;-96;5;5.2;21.7;102013;0;0;1;15;16;24.28;37.98;0.0635;0.001704;
1;2;3401;10992;234;;63934057;-0.265;-0.899;-0.117;2;6.7;2.5;-952;327.5;-103.5;5;5.2;21.8;102013;0;0;1;15;16;24.28;37.98;0.0635;0.001704;
1;2;3402;10993;234;;63934058;-0.27;-0.876;-0.102;2.8;7.6;3.5;-946;336.5;-99;5;5.2;22;102013;0;0;1;15;16;24.28;37.98;0.0635;0.001704;
1;2;3403;10994;234;;63934058;-0.265;-0.86;-0.087;3.8;7.2;2.7;-941.5;329;-94.5;5;5.2;22.2;102013;0;0;1;15;16;24.28;37.98;0.0635;0.001704;
1;2;3404;10995;235;;63934322;-0.254;-0.835;-0.077;5.7;6.3;1.1;-944.5;332;-99;4.9;5.3;22.4;102012;0;0;1;17;18;24.28;37.98;0.1905;0.003408;
1;2;3405;10996;235;;63934323;-0.24;-0.812;-0.064;8.3;5.2;-0.4;-950.5;329;-103.5;4.8;5.3;22.6;102012;0;0;1;17;18;24.28;37.98;0.1905;0.003408;
1;2;3406;10997;235;;63934323;-0.223;-0.787;-0.048;10.8;3.6;-3.5;-944.5;327.5;-100.5;4.7;5.2;22.7;102012;0;0;1;17;18;24.28;37.98;0.1905;0.003408;
1;2;3407;10998;235;;63934324;-0.214;-0.784;-0.041;10.2;2;-6;-953.5;324.5;-100.5;4.6;5.2;22.9;102012;0;0;1;17;18;24.28;37.98;0.1905;0.003408;
1;2;3408;10999;235;;63934324;-0.206;-0.778;-0.042;8.2;0;-7.9;-953.5;332;-112.5;4.5;5.1;23;102012;0;0;1;17;18;24.28;37.98;0.1905;0.003408;
1;2;3409;11000;235;;63934325;-0.195;-0.81;-0.049;5.3;-2.1;-7.6;-952;327.5;-112.5;4.4;5;23;102010;0;0;1;17;18;24.32;37.94;0.254;0.001704;
1;2;3410;11001;235;;63934325;-0.195;-0.832;-0.068;3.8;-3.4;-6.2;-952;327.5;-108;4.3;4.8;23.1;102010;0;0;1;17;18;24.32;37.94;0.254;0.001704;
1;2;3411;11002;235;;63934325;-0.196;-0.894;-0.084;3.7;-4;-4.5;-955;329;-112.5;4.2;4.8;23.1;102010;0;0;1;17;18;24.32;37.94;0.254;0.001704;
1;2;3412;11003;235;;63934326;-0.197;-0.927;-0.095;3.4;-3.9;-3.7;-958;327.5;-105;4.2;4.7;23;102010;0;0;1;17;18;24.32;37.94;0.254;0.001704;
1;2;3413;11004;235;;63934327;-0.186;-0.965;-0.098;2.7;-4;-5.2;-956.5;330.5;-106.5;4.1;4.5;23;102010;0;0;1;17;18;24.32;37.94;0.254;0.001704;
1;2;3414;11005;235;;63934327;-0.185;-1.082;-0.093;2.6;-4.1;-6.6;-953.5;327.5;-114;4.1;4.5;23;102010;0;0;1;17;18;24.32;37.94;0.254;0.001704;
1;2;3415;11006;235;;63934328;-0.19;-1.118;-0.094;3.1;-4.2;-8.6;-955;329;-117;4.1;4.3;23;102010;0;0;1;17;18;24.32;37.94;0.254;0.001704;
1;2;3416;11007;235;;63934328;-0.224;-1.111;-0.093;3.4;-4.5;-9.5;-958;323;-121.5;4;4.2;22.9;102010;0;0;1;17;18;24.32;37.94;0.254;0.001704;
1;2;3417;11008;235;;63934328;-0.281;-1.173;-0.08;1.7;-6.7;-3.9;-956.5;323;-117;4;4.2;22.8;102010;0;0;1;17;18;24.32;37.94;0.254;0.001704;
1;2;3418;11009;235;;63934329;-0.306;-1.283;-0.072;-0.6;-8.5;3;-959.5;333.5;-124.5;4.1;4.2;22.8;102010;0;0;1;17;18;24.32;37.94;0.254;0.001704;
1;2;3419;11010;236;;63934628;-0.324;-1.371;-0.038;-3.2;-9.9;7.3;-956.5;330.5;-115.5;4.1;4.2;22.7;102009;0;0;1;17;18;24.36;37.98;0;0.003408;
1;2;3420;11011;236;;63934629;-0.332;-1.186;-0.039;-1.5;-10.3;3.4;-947.5;326;-124.5;4.1;4.2;22.5;102009;0;0;1;17;18;24.36;37.98;0;0.003408;
1;2;3421;11012;236;;63934629;-0.399;-1.047;-0.013;0.7;-9.3;3;-950.5;329;-123;4.2;4.3;22.4;102009;0;0;1;17;18;24.36;37.98;0;0.003408;
1;2;3422;11013;236;;63934630;-0.473;-0.974;0.002;3.1;-6.9;10.3;-950.5;335;-129;4.2;4.6;22.3;102009;0;0;1;17;18;24.36;37.98;0;0.003408;
1;2;3423;11014;236;;63934630;-0.465;-0.986;0.013;1.1;-5;13.6;-944.5;332;-124.5;4.2;4.8;22.2;102009;0;0;1;17;18;24.36;37.98;0;0.003408;
1;2;3424;11015;236;;63934631;-0.441;-1.031;0.046;0.8;-3.7;5.3;-941.5;330.5;-129;4.2;4.8;22.1;102010;0;0;1;17;18;24.36;37.98;0;0.003408;
1;2;3425;11016;236;;63934631;-0.427;-1.016;0.057;2.3;-3.3;-6;-940;336.5;-127.5;4.2;4.9;22.1;102010;0;0;1;17;18;24.36;37.98;0;0.003408;
1;2;3426;11017;236;;63934632;-0.428;-0.926;0.048;0.7;-5.3;-12.9;-937;335;-130.5;4.3;4.9;22;102010;0;0;1;17;18;24.36;37.98;0;0.003408;
1;2;3427;11018;236;;63934632;-0.406;-0.932;0.04;-1.9;-8.5;-11.5;-941.5;326;-126;4.3;4.8;21.9;102010;0;0;1;17;18;24.36;37.98;0;0.003408;
1;2;3428;11019;236;;63934633;-0.343;-0.95;0.016;-5.1;-12.9;-4;-949;323;-126;4.3;4.8;22;102014;0;1;1;20;21;24.36;38.01;0;0.000852;
1;2;3429;11020;236;;63934633;-0.29;-0.957;-0.005;-6;-12.9;-0.7;-946;329;-127.5;4.2;4.8;22.2;102014;0;1;1;20;21;24.36;38.01;0;0.000852;
1;2;3430;11021;236;;63934634;-0.253;-0.916;-0.024;-5.5;-9.6;0;-947.5;324.5;-133.5;4.3;4.8;22.2;102014;0;1;1;20;21;24.36;38.01;0;0.000852;
1;2;3431;11022;236;;63934635;-0.231;-0.867;-0.037;-4.8;-4.6;-0.2;-938.5;327.5;-126;4.4;4.9;22.2;102014;0;1;1;20;21;24.36;38.01;0;0.000852;
1;2;3432;11023;236;;63934638;-0.22;-0.837;-0.041;-4.3;0.7;-0.4;-941.5;330.5;-129;4.5;4.9;22.1;102014;0;1;1;20;21;24.36;38.01;0;0.000852;
1;2;3433;11024;236;;63934639;-0.204;-0.818;-0.038;-3.7;4.9;-0.8;-940;333.5;-126;4.7;4.9;22.2;102014;0;1;1;20;21;24.36;38.01;0;0.000852;
1;2;3434;11025;237;;63934926;-0.194;-0.805;-0.03;-1.9;7.3;-1.9;-937;336.5;-130.5;4.8;4.9;22.2;102012;0;1;1;20;21;24.36;38.01;0;0.003408;
1;2;3435;11026;237;;63934927;-0.193;-0.8;-0.019;-0.1;7.5;-2.4;-943;321.5;-129;4.9;4.8;22.4;102012;0;1;1;20;21;24.36;38.01;0;0.003408;
1;2;3436;11027;237;;63934928;-0.185;-0.773;-0.013;0.1;5.5;-1.9;-935.5;333.5;-129;4.9;4.8;22.5;102012;0;1;1;20;21;24.36;38.01;0;0.003408;
1;2;3437;11028;237;;63934928;-0.171;-0.781;-0.009;-0.1;2.7;-0.5;-931;324.5;-132;5;4.8;22.7;102012;0;1;1;20;21;24.36;38.01;0;0.003408;
1;2;3438;11029;237;;63934929;-0.155;-0.82;-0.008;0.1;-0.4;2.6;-929.5;323;-117;5;4.8;22.8;102012;0;1;1;20;21;24.36;38.01;0;0.003408;
1;2;3439;11030;237;;63934929;-0.174;-0.84;-0.009;0.3;-0.4;3.7;-941.5;329;-123;5.1;4.8;22.9;102011;0;1;1;20;21;24.34;37.99;0;0;
1;2;3440;11031;237;;63934930;-0.186;-0.848;-0.004;-0.6;0.3;4.1;-940;323;-117;5.1;4.9;22.9;102011;0;1;1;20;21;24.34;37.99;0;0;
1;2;3441;11032;237;;63934930;-0.193;-0.865;-0.003;-0.9;1.3;2.8;-928;324.5;-124.5;5.2;5;23;102011;0;1;1;20;21;24.34;37.99;0;0;
1;2;3442;11033;237;;63934930;-0.214;-0.96;0.005;-1;2.1;1.8;-928;326;-124.5;5.2;5;23;102011;0;1;1;20;21;24.34;37.99;0;0;
1;2;3443;11034;237;;63934931;-0.228;-1.074;0.017;-1;2.1;1.2;-935.5;329;-129;5.3;5.1;23.1;102011;0;1;1;20;21;24.34;37.99;0;0.001704;
1;2;3444;11035;237;;63934931;-0.226;-1.13;0.009;-0.9;1.9;-0.4;-931;320;-118.5;5.3;5.1;23.2;102011;0;1;1;20;21;24.34;37.99;0;0.001704;
1;2;3445;11036;237;;63934932;-0.243;-1.146;-0.003;-0.3;2.2;-1.3;-929.5;326;-124.5;5.4;5.1;23.3;102011;0;1;1;20;21;24.34;37.99;0;0.001704;
1;2;3446;11037;237;;63934932;-0.281;-1.136;-0.015;1.3;3.1;0.9;-931;324.5;-121.5;5.4;5.2;23.4;102011;0;1;1;20;21;24.34;37.99;0;0.001704;
1;2;3447;11038;237;;63934933;-0.317;-1.186;-0.035;2.8;3.7;7;-925;321.5;-121.5;5.5;5.3;23.5;102011;0;1;1;20;21;24.34;37.99;0;0.001704;
1;2;3448;11039;237;;63934933;-0.349;-1.368;-0.039;4.2;6.3;17.2;-929.5;320;-121.5;5.4;5.5;23.7;102011;0;1;1;20;21;24.34;37.99;0;0.001704;
1;2;3449;11040;238;;63935223;-0.353;-1.266;-0.051;5.1;7.1;13.5;-931;320;-121.5;5.4;5.6;23.8;102012;0;1;1;20;21;24.29;37.96;0.127;0.001704;
1;2;3450;11041;238;;63935223;-0.398;-1.068;-0.101;4.8;7.6;0.8;-922;324.5;-118.5;5.4;5.7;24;102012;0;1;1;20;21;24.29;37.96;0.127;0.001704;
1;2;3451;11042;238;;63935224;-0.402;-0.891;-0.14;2.3;7.1;-5.9;-923.5;324.5;-121.5;5.4;5.8;24.2;102012;0;1;1;20;21;24.29;37.96;0.127;0.001704;
1;2;3452;11043;238;;63935224;-0.356;-0.944;-0.161;-1.5;6.8;-7.7;-919;326;-123;5.4;5.8;24.4;102012;0;1;1;20;21;24.29;37.96;0.127;0.001704;
1;2;3453;11044;238;;63935225;-0.322;-1.048;-0.156;-1.1;7.6;-10.1;-922;318.5;-118.5;5.4;5.6;24.6;102012;0;1;1;20;21;24.29;37.96;0.127;0.001704;
1;2;3454;11045;238;;63935225;-0.293;-0.969;-0.172;-2.5;7.6;-13.7;-922;318.5;-123;5.5;5.4;24.7;102010;0;1;1;22;23;24.29;37.96;0.0635;0.001704;
1;2;3455;11046;238;;63935226;-0.303;-0.955;-0.178;-1.8;5.9;-13.3;-922;311;-117;5.6;5.2;24.9;102010;0;1;1;22;23;24.29;37.96;0.0635;0.001704;
1;2;3456;11047;238;;63935227;-0.303;-0.948;-0.181;-0.7;4.3;-7.4;-920.5;314;-118.5;5.7;5;25.1;102010;0;1;1;22;23;24.29;37.96;0.0635;0.001704;
1;2;3457;11048;238;;63935227;-0.285;-0.982;-0.183;-0.7;3.7;0;-919;320;-123;5.8;4.9;25.2;102010;0;1;1;22;23;24.29;37.96;0.0635;0.001704;
1;2;3458;11049;238;;63935228;-0.261;-0.946;-0.169;1.4;5.5;7.1;-928;312.5;-117;5.8;5;25.3;102012;0;1;1;22;23;24.28;37.98;0.127;0.003408;
1;2;3459;11050;238;;63935229;-0.261;-0.937;-0.157;3.2;6.6;7.7;-928;314;-112.5;5.9;5;25.4;102012;0;1;1;22;23;24.28;37.98;0.127;0.003408;
1;2;3460;11051;238;;63935229;-0.266;-0.912;-0.129;7.1;8.3;6.7;-919;315.5;-114;5.9;5.2;25.5;102012;0;1;1;22;23;24.28;37.98;0.127;0.003408;
1;2;3461;11052;238;;63935230;-0.246;-0.839;-0.095;11.5;8.5;0.6;-920.5;318.5;-114;5.8;5.3;25.6;102012;0;1;1;22;23;24.28;37.98;0.127;0.003408;
1;2;3462;11053;238;;63935230;-0.238;-0.803;-0.075;12.5;7.5;-3.3;-910;315.5;-115.5;5.7;5.3;25.8;102012;0;1;1;22;23;24.28;37.98;0.127;0.003408;
1;2;3463;11054;238;;63935231;-0.221;-0.778;-0.064;12.9;5.7;-6.1;-919;312.5;-121.5;5.4;5.3;26.1;102012;0;1;1;22;23;24.28;37.98;0.127;0.003408;
1;2;3464;11055;239;;63935552;-0.206;-0.795;-0.057;13;3.6;-6.6;-916;317;-117;5.3;5.2;26.2;102011;0;1;1;22;23;24.28;37.98;0.1905;0.001704;
1;2;3465;11056;239;;63935553;-0.189;-0.779;-0.055;11.8;1.8;-7.3;-922;315.5;-114;5;5.1;26.4;102011;0;1;1;22;23;24.28;37.98;0.1905;0.001704;
1;2;3466;11057;239;;63935553;-0.178;-0.812;-0.056;10.6;-0.4;-8.3;-917.5;314;-123;4.9;4.9;26.5;102011;0;1;1;22;23;24.28;37.98;0.1905;0.001704;
1;2;3467;11058;239;;63935554;-0.183;-0.814;-0.062;7.8;-2.9;-8.4;-920.5;311;-124.5;4.7;4.8;26.5;102011;0;1;1;22;23;24.28;37.98;0.1905;0.001704;
1;2;3468;11059;239;;63935555;-0.172;-0.829;-0.078;5;-5.4;-7.8;-913;314;-121.5;4.6;4.6;26.5;102011;0;1;1;22;23;24.28;37.98;0.1905;0.001704;
1;2;3469;11060;239;;63935555;-0.169;-0.882;-0.091;3.3;-6.7;-7.7;-911.5;309.5;-123;4.5;4.5;26.5;102014;0;1;1;22;23;24.36;37.98;0;0.001704;
1;2;3470;11061;239;;63935556;-0.171;-0.896;-0.102;3;-6.7;-7.1;-923.5;312.5;-117;4.4;4.4;26.4;102014;0;1;1;22;23;24.36;37.98;0;0.001704;
1;2;3471;11062;239;;63935556;-0.169;-0.973;-0.105;3.4;-6.6;-5.8;-917.5;312.5;-118.5;4.4;4.3;26.3;102014;0;1;1;22;23;24.36;37.98;0;0.001704;
1;2;3472;11063;239;;63935557;-0.165;-1.093;-0.102;3.7;-7.4;-4.1;-923.5;308;-120;4.3;4.2;26.2;102014;0;1;1;22;23;24.36;37.98;0;0.001704;
1;2;3473;11064;239;;63935558;-0.178;-1.158;-0.097;4.4;-8.8;-3.3;-920.5;311;-117;4.3;4.1;26.1;102006;0;1;1;22;23;24.36;37.98;0.127;0.00426;
1;2;3474;11065;239;;63935558;-0.205;-1.153;-0.097;4.5;-10.9;-2.9;-925;309.5;-120;4.2;4.1;26;102006;0;1;1;22;23;24.36;37.98;0.127;0.00426;
1;2;3475;11066;239;;63935559;-0.237;-1.1;-0.101;4.6;-12.4;0.2;-920.5;303.5;-121.5;4.2;4.1;25.8;102006;0;1;1;22;23;24.36;37.98;0.127;0.00426;
1;2;3476;11067;239;;63935559;-0.265;-1.221;-0.094;5.3;-13.1;7.7;-914.5;305;-115.5;4.1;4.2;25.6;102006;0;1;1;22;23;24.36;37.98;0.127;0.00426;
1;2;3477;11068;239;;63935560;-0.27;-1.262;-0.081;2.8;-13.4;12;-919;305;-117;4.1;4.4;25.4;102006;0;1;1;22;23;24.36;37.98;0.127;0.00426;
1;2;3478;11069;239;;63935560;-0.274;-1.285;-0.063;2.8;-13.5;7.1;-907;306.5;-115.5;4;4.5;25.2;102006;0;1;1;22;23;24.36;37.98;0.127;0.00426;
1;2;3479;11070;240;;63935845;-0.337;-1.177;-0.041;4.4;-12.4;3.3;-908.5;312.5;-117;3.9;4.6;25.1;102011;0;1;1;24;25;24.3;38.01;0.1905;0.002556;
1;2;3480;11071;240;;63935846;-0.403;-0.961;-0.038;4.4;-10.5;4.2;-908.5;308;-105;3.9;4.9;24.8;102011;0;1;1;24;25;24.3;38.01;0.1905;0.002556;
1;2;3481;11072;240;;63935846;-0.434;-0.942;-0.024;2.6;-8.6;8.7;-910;311;-112.5;3.8;5;24.7;102011;0;1;1;24;25;24.3;38.01;0.1905;0.002556;
1;2;3482;11073;240;;63935846;-0.399;-1.054;0.008;1;-5.8;1.9;-908.5;302;-117;3.8;5;24.6;102011;0;1;1;24;25;24.3;38.01;0.1905;0.002556;
