User;Action;real time;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
3;2;3005;20299;218;;64581514;-0.087;-1.327;0.167;23.3;-12.3;20.7;-970;252.5;-138;-17.7;-1;67.1;102009;0;2;2;32;31;23.99;41.1;0.1905;0.002556;
3;2;3006;20300;218;;64581515;-0.087;-1.242;0.171;27.9;-11;24.4;-970;258.5;-130.5;-17.8;-1;66.8;102004;0;2;2;32;31;23.99;41.1;0.127;0.003408;
3;2;3007;20301;218;;64581515;-0.113;-1.101;0.192;25.2;-7.9;30.5;-961;267.5;-138;-18.3;-0.4;66.7;102004;0;2;2;32;31;23.99;41.1;0.127;0.003408;
3;2;3008;20302;218;;64581515;-0.123;-1.072;0.195;17.9;-5.4;32.1;-967;272;-144;-18.6;0;66.6;102004;0;2;2;32;31;23.99;41.1;0.127;0.003408;
3;2;3009;20303;218;;64581516;-0.138;-0.969;0.185;11.1;-2.7;30.7;-965.5;279.5;-144;-18.9;0.5;66.5;102004;0;2;2;32;31;23.99;41.1;0.127;0.003408;
3;2;3010;20304;218;;64581518;-0.152;-0.848;0.166;3.2;-1.2;26.9;-956.5;279.5;-142.5;-19.1;1.1;66.5;102007;0;1;2;29;28;23.99;41.08;0.127;0.005112;
3;2;3011;20305;218;;64581518;-0.151;-0.786;0.143;-3.4;-1.2;21.6;-962.5;278;-147;-19.2;1.6;66.5;102007;0;1;2;29;28;23.99;41.08;0.127;0.005112;
3;2;3012;20306;218;;64581519;-0.136;-0.748;0.121;-8.7;-1.8;14.2;-956.5;281;-154.5;-19.1;2.1;66.6;102007;0;1;2;29;28;23.99;41.08;0.127;0.005112;
3;2;3013;20307;218;;64581519;-0.112;-0.717;0.104;-12.5;-2.1;6.5;-949;285.5;-142.5;-19;2.3;66.6;102007;0;1;2;29;28;23.99;41.08;0.127;0.005112;
3;2;3014;20308;218;;64581520;-0.087;-0.712;0.09;-14.5;-2.1;-1.2;-953.5;284;-144;-18.7;2.5;66.6;102007;0;1;2;29;28;23.99;41.08;0.127;0.005112;
3;2;3015;20309;218;;64581520;-0.063;-0.742;0.077;-15.3;-1.3;-7.3;-953.5;288.5;-142.5;-18.4;2.5;66.6;102007;0;1;2;29;28;23.99;41.08;0.127;0.005112;
3;2;3016;20310;219;;64581811;-0.045;-0.74;0.072;-14.7;-0.3;-12.1;-962.5;288.5;-147;-18.1;2.4;66.6;102008;0;1;2;29;28;23.99;41.08;0;0.005112;
3;2;3017;20311;219;;64581811;-0.036;-0.773;0.069;-13.2;0.8;-15;-956.5;284;-145.5;-17.8;2.2;66.7;102008;0;1;2;29;28;23.99;41.08;0;0.005112;
3;2;3018;20312;219;;64581812;-0.034;-0.8;0.073;-10;2.9;-15.6;-961;282.5;-147;-17.5;1.9;66.8;102008;0;1;2;29;28;23.99;41.08;0;0.005112;
3;2;3019;20313;219;;64581812;-0.035;-0.839;0.081;-8.6;4;-14.2;-968.5;290;-147;-17.3;1.7;66.8;102008;0;1;2;29;28;23.99;41.08;0;0.005112;
3;2;3020;20314;219;;64581812;-0.034;-0.905;0.089;-6.6;4.8;-12.9;-965.5;284;-139.5;-17.1;1.4;67;102008;0;1;2;29;28;23.99;41.08;0;0.005112;
3;2;3021;20315;219;;64581813;-0.032;-0.97;0.108;-3.7;4.9;-12.4;-979;287;-145.5;-17;1.2;67.1;102011;0;1;2;29;28;24.07;41.02;0.1905;0.002556;
3;2;3022;20316;219;;64581813;-0.029;-1.037;0.119;-0.8;4.6;-12.7;-980.5;282.5;-150;-16.8;1;67.3;102011;0;1;2;29;28;24.07;41.02;0.1905;0.002556;
3;2;3023;20317;219;;64581814;-0.034;-1.075;0.127;2.5;3.3;-13.2;-973;278;-145.5;-16.8;0.8;67.4;102011;0;1;2;29;28;24.07;41.02;0.1905;0.002556;
3;2;3024;20318;219;;64581814;-0.04;-1.096;0.132;4.5;1.8;-13.9;-982;279.5;-144;-16.8;0.6;67.5;102011;0;1;2;29;28;24.07;41.02;0.1905;0.002556;
3;2;3025;20319;219;;64581814;-0.035;-1.118;0.137;6;0.8;-14.1;-980.5;281;-147;-16.9;0.3;67.6;102004;0;1;2;29;28;24.07;41.02;0;0.003408;
3;2;3026;20320;219;;64581815;-0.048;-1.122;0.129;6.2;0.7;-13.5;-976;273.5;-138;-16.9;0.1;67.7;102004;0;1;2;29;28;24.07;41.02;0;0.003408;
3;2;3027;20321;219;;64581816;-0.039;-1.152;0.13;4.8;0;-13.2;-977.5;272;-153;-17;-0.1;67.8;102004;0;1;2;29;28;24.07;41.02;0;0.003408;
3;2;3028;20322;219;;64581817;-0.043;-1.085;0.114;5.6;-1.4;-16.5;-983.5;278;-150;-17.1;-0.4;67.9;102004;0;1;2;29;28;24.07;41.02;0;0.003408;
3;2;3029;20323;219;;64581817;0.029;-1.405;0.075;7.8;-1.7;-13.5;-989.5;276.5;-159;-17.2;-0.5;67.9;102004;0;1;2;29;28;24.07;41.02;0;0.003408;
3;2;3030;20324;219;;64581817;-0.042;-1.635;0.048;12.5;3.2;-10.6;-988;276.5;-154.5;-17.4;-0.8;68.1;102004;0;1;2;29;28;24.07;41.02;0;0.003408;
3;2;3031;20325;220;;64582141;0.038;-1.003;0.03;12.3;5;-19;-992.5;279.5;-162;-17.5;-1.2;68.1;102007;0;1;2;29;28;23.96;41.08;0;0.002556;
3;2;3032;20326;220;;64582142;-0.066;-0.851;-0.038;9.6;6.1;-25.2;-997;276.5;-153;-17.7;-1.5;68.3;102007;0;1;2;29;28;23.96;41.08;0;0.002556;
3;2;3033;20327;220;;64582142;-0.042;-0.98;-0.021;3.2;6.2;-23.2;-1000;275;-156;-17.8;-1.7;68.5;102007;0;1;2;29;28;23.96;41.08;0;0.002556;
3;2;3034;20328;220;;64582143;-0.006;-1.219;-0.034;-8.6;4.8;-17.6;-1001.5;279.5;-151.5;-17.8;-2.1;68.6;102007;0;1;2;29;28;23.96;41.08;0;0.002556;
3;2;3035;20329;220;;64582143;-0.007;-1.162;-0.041;-13.2;2.7;-15.2;-1010.5;278;-156;-17.7;-2.4;68.8;102007;0;1;2;29;28;23.96;41.08;0;0.002556;
3;2;3036;20330;220;;64582144;-0.007;-1.153;-0.05;-14.6;1.1;-10.6;-1003;278;-150;-17.5;-2.6;68.9;102009;0;1;2;26;25;23.96;41.08;0.127;0.005964;
3;2;3037;20331;220;;64582144;-0.026;-1.11;-0.041;-10.9;1.1;-1.7;-1001.5;273.5;-141;-17.2;-2.7;69.1;102009;0;1;2;26;25;23.96;41.08;0.127;0.005964;
3;2;3038;20332;220;;64582145;-0.039;-1.061;-0.038;-10;1.7;10.4;-1003;276.5;-142.5;-17;-2.6;69.2;102009;0;1;2;26;25;23.96;41.08;0.127;0.005964;
3;2;3039;20333;220;;64582145;-0.056;-0.963;-0.033;-9.4;1.8;20.3;-1009;275;-139.5;-16.8;-2.4;69.3;102009;0;1;2;26;25;23.96;41.08;0.127;0.005964;
3;2;3040;20334;220;;64582146;-0.06;-0.895;-0.018;-6.4;0.3;24.5;-1003;285.5;-136.5;-16.6;-2;69.4;102009;0;1;2;26;25;24.02;41.01;0.127;0.00426;
3;2;3041;20335;220;;64582147;-0.053;-0.844;-0.004;0;-2.1;18.3;-1004.5;278;-135;-16.5;-1.8;69.4;102009;0;1;2;26;25;24.02;41.01;0.127;0.00426;
3;2;3042;20336;220;;64582147;-0.036;-0.843;0.008;5.8;-5;9.6;-1004.5;290;-133.5;-16.5;-1.4;69.5;102009;0;1;2;26;25;24.02;41.01;0.127;0.00426;
3;2;3043;20337;220;;64582148;-0.02;-0.798;0.011;13.1;-7.3;1.1;-994;281;-133.5;-16.6;-1.2;69.4;102009;0;1;2;26;25;24.02;41.01;0.127;0.00426;
3;2;3044;20338;220;;64582148;-0.001;-0.767;0.012;16.5;-9.2;-4.8;-1009;285.5;-133.5;-16.8;-1.1;69.4;102009;0;1;2;26;25;24.02;41.01;0.127;0.00426;
3;2;3045;20339;220;;64582149;0.028;-0.8;0.016;17.9;-10.4;-8.9;-1009;281;-135;-17.1;-1.2;69.2;102009;0;1;2;26;25;24.02;41.01;0.127;0.00426;
3;2;3046;20340;221;;64582412;0.052;-0.814;0.014;18.1;-11;-12.7;-1019.5;281;-144;-17.3;-1.4;69.1;102006;0;1;2;26;25;24.02;41.01;0.254;0.007668;
3;2;3047;20341;221;;64582413;0.076;-0.85;0.018;18.6;-11;-15.7;-1025.5;288.5;-135;-17.7;-1.7;68.9;102006;0;1;2;26;25;24.02;41.01;0.254;0.007668;
3;2;3048;20342;221;;64582414;0.088;-0.854;0.011;18.8;-10;-18.3;-1034.5;287;-139.5;-18;-2;68.8;102006;0;1;2;26;25;24.02;41.01;0.254;0.007668;
3;2;3049;20343;221;;64582414;0.091;-0.866;0.001;16.3;-9.1;-19.8;-1028.5;288.5;-150;-18.3;-2.4;68.6;102006;0;1;2;26;25;24.02;41.01;0.254;0.007668;
3;2;3050;20344;221;;64582415;0.099;-0.897;0.001;7.8;-8.5;-21;-1046.5;288.5;-138;-18.5;-2.9;68.5;102006;0;1;2;26;25;24.02;41.01;0.254;0.007668;
3;2;3051;20345;221;;64582415;0.106;-0.941;0.004;2.2;-7.9;-20;-1051;296;-142.5;-18.7;-3.2;68.4;102007;0;1;2;26;25;24.03;41.04;0.0635;0.007668;
3;2;3052;20346;221;;64582416;0.115;-0.965;0.005;0;-7.6;-18.7;-1049.5;288.5;-147;-18.8;-3.7;68.3;102007;0;1;2;26;25;24.03;41.04;0.0635;0.007668;
3;2;3053;20347;221;;64582417;0.118;-1.044;-0.006;-5.1;-8.2;-16.8;-1054;282.5;-139.5;-18.7;-4;68.2;102007;0;1;2;26;25;24.03;41.04;0.0635;0.007668;
3;2;3054;20348;221;;64582417;0.143;-1.151;0.001;-7.4;-9.2;-15.3;-1061.5;281;-144;-18.6;-4.4;68;102007;0;1;2;26;25;24.03;41.04;0.0635;0.007668;
3;2;3055;20349;221;;64582418;0.144;-1.174;-0.001;-10.3;-10.4;-16.4;-1066;281;-142.5;-18.4;-4.8;67.9;102008;0;1;2;26;25;24.03;41.04;0.127;0.00852;
3;2;3056;20350;221;;64582419;0.117;-1.019;-0.001;-10;-11.5;-18.5;-1076.5;278;-145.5;-18.2;-5.1;67.8;102008;0;1;2;26;25;24.03;41.04;0.127;0.00852;
3;2;3057;20351;221;;64582419;0.09;-0.994;0.004;-10.8;-11.9;-14.3;-1078;278;-147;-17.9;-5.5;67.6;102008;0;1;2;26;25;24.03;41.04;0.127;0.00852;
3;2;3058;20352;221;;64582421;0.14;-1.448;0.046;-8.9;-11.1;0;-1076.5;287;-142.5;-17.7;-5.6;67.5;102008;0;1;2;26;25;24.03;41.04;0.127;0.00852;
3;2;3059;20353;221;;64582421;0.061;-1.59;0.045;-2.3;-10.9;6.8;-1081;282.5;-142.5;-17.5;-5.8;67.2;102008;0;1;2;26;25;24.03;41.04;0.127;0.00852;
3;2;3060;20354;221;;64582422;0.017;-0.885;0.056;-4.8;-15.1;7.1;-1090;290;-151.5;-17.2;-5.8;67;102008;0;1;2;26;25;24.03;41.04;0.127;0.00852;
3;2;3061;20355;222;;64582706;0.029;-0.938;0.09;-3.9;-16.2;7.9;-1088.5;284;-151.5;-17.2;-5.7;66.9;102008;0;1;2;25;24;23.94;41.01;0.254;0.005112;
3;2;3062;20356;222;;64582706;0.038;-1.364;0.171;10.7;-15;16;-1097.5;288.5;-154.5;-17.3;-5.5;66.6;102008;0;1;2;25;24;23.94;41.01;0.254;0.005112;
3;2;3063;20357;222;;64582707;0.033;-1.386;0.185;27.1;-12.1;20.9;-1097.5;290;-160.5;-17.5;-5.3;66.4;102008;0;1;2;25;24;23.94;41.01;0.254;0.005112;
3;2;3064;20358;222;;64582707;0.005;-1.163;0.192;36.1;-8.7;23.6;-1090;290;-162;-17.9;-4.9;66.2;102008;0;1;2;25;24;23.94;41.01;0.254;0.005112;
3;2;3065;20359;222;;64582707;-0.036;-1.053;0.203;30.1;-6.5;27.9;-1088.5;300.5;-168;-18.3;-4.4;66;102008;0;1;2;25;24;23.94;41.01;0.254;0.005112;
3;2;3066;20360;222;;64582708;-0.045;-0.989;0.212;19.8;-4.6;31.5;-1087;288.5;-180;-18.7;-4;65.9;102006;0;1;2;25;24;23.94;41.01;0.127;0.006816;
3;2;3067;20361;222;;64582708;-0.053;-0.924;0.2;10.9;-1.7;31.5;-1084;303.5;-177;-19.2;-3.3;65.9;102006;0;1;2;25;24;23.94;41.01;0.127;0.006816;
3;2;3068;20362;222;;64582708;-0.055;-0.842;0.176;2.2;-0.1;27.8;-1082.5;296;-180;-19.4;-2.8;65.9;102006;0;1;2;25;24;23.94;41.01;0.127;0.006816;
3;2;3069;20363;222;;64582708;-0.053;-0.805;0.151;-5.1;0.4;21.7;-1072;303.5;-178.5;-19.4;-2.2;65.9;102006;0;1;2;25;24;23.94;41.01;0.127;0.006816;
3;2;3070;20364;222;;64582709;-0.036;-0.727;0.108;-11.7;0.6;10;-1076.5;308;-183;-19.3;-1.8;66;102009;0;1;2;25;24;24.02;41.01;0.254;0.006816;
3;2;3071;20365;222;;64582709;-0.028;-0.729;0.099;-13.7;0.4;6;-1079.5;303.5;-187.5;-19.2;-1.5;66.1;102009;0;1;2;25;24;24.02;41.01;0.254;0.006816;
3;2;3072;20366;222;;64582709;-0.009;-0.752;0.087;-15.3;0.5;-1.6;-1081;308;-186;-18.8;-1.4;66.2;102009;0;1;2;25;24;24.02;41.01;0.254;0.006816;
3;2;3073;20367;222;;64582709;0.014;-0.774;0.071;-14.3;0.9;-11.1;-1078;303.5;-186;-18.5;-1.4;66.3;102009;0;1;2;25;24;24.02;41.01;0.254;0.006816;
3;2;3074;20368;222;;64582710;0.016;-0.773;0.068;-13.3;1;-14.8;-1073.5;303.5;-178.5;-18.2;-1.5;66.4;102009;0;1;2;25;24;24.02;41.01;0.254;0.006816;
3;2;3075;20369;222;;64582710;0.024;-0.819;0.068;-13.3;0.7;-15.6;-1073.5;297.5;-180;-17.9;-1.7;66.5;102009;0;1;2;25;24;24.02;41.01;0.254;0.006816;
3;2;3076;20370;223;;64583100;0.03;-0.859;0.071;-10.2;0.5;-15.3;-1088.5;300.5;-178.5;-17.7;-1.9;66.6;102004;0;1;2;25;24;24.02;41.01;0.0635;0.003408;
3;2;3077;20371;223;;64583101;0.029;-0.878;0.069;-6.4;0.8;-13.5;-1090;305;-190.5;-17.4;-2.2;66.7;102004;0;1;2;25;24;24.02;41.01;0.0635;0.003408;
3;2;3078;20372;223;;64583101;0.022;-0.902;0.088;-2.3;1.1;-10.8;-1085.5;300.5;-178.5;-17.3;-2.4;66.8;102004;0;1;2;25;24;24.02;41.01;0.0635;0.003408;
3;2;3079;20373;223;;64583102;0.017;-0.943;0.092;0.2;1.2;-7.2;-1082.5;312.5;-186;-17.2;-2.5;66.9;102004;0;1;2;25;24;24.02;41.01;0.0635;0.003408;
3;2;3080;20374;223;;64583102;0.033;-1.028;0.105;3.5;1;-4.6;-1082.5;306.5;-187.5;-17.2;-2.7;67;102004;0;1;2;25;24;24.02;41.01;0.0635;0.003408;
3;2;3081;20375;223;;64583103;0.062;-1.117;0.111;6.5;1.3;-5.2;-1081;300.5;-187.5;-17.2;-2.8;67;102009;0;1;2;25;24;24.02;41.02;0.254;0.002556;
3;2;3082;20376;223;;64583103;0.069;-1.173;0.124;8.1;1.5;-8.4;-1079.5;306.5;-180;-17.3;-2.9;67.1;102009;0;1;2;25;24;24.02;41.02;0.254;0.002556;
3;2;3083;20377;223;;64583104;0.075;-1.163;0.126;11.7;2.5;-12.1;-1078;306.5;-181.5;-17.5;-3.1;67.2;102009;0;1;2;25;24;24.02;41.02;0.254;0.002556;
3;2;3084;20378;223;;64583105;0.051;-1.135;0.139;12.8;4.2;-12.6;-1079.5;311;-189;-17.7;-3.2;67.4;102009;0;1;2;25;24;24.02;41.02;0.254;0.002556;
3;2;3085;20379;223;;64583105;0.023;-1.02;0.128;13;4.7;-9.3;-1078;300.5;-181.5;-17.9;-3.3;67.5;102007;0;1;2;23;23;24.02;41.02;0.0635;0;
3;2;3086;20380;223;;64583106;0.062;-1.324;0.121;11.3;6.3;1.7;-1076.5;306.5;-187.5;-18.1;-3.3;67.6;102007;0;1;2;23;23;24.02;41.02;0.0635;0;
3;2;3087;20381;223;;64583107;0.044;-1.646;0.127;13.3;11.2;11.1;-1076.5;306.5;-181.5;-18.4;-3.2;67.9;102007;0;1;2;23;23;24.02;41.02;0.0635;0;
3;2;3088;20382;223;;64583107;0.047;-0.944;0.067;14.2;14;9.3;-1075;311;-175.5;-18.6;-3.1;68.1;102007;0;1;2;23;23;24.02;41.02;0.0635;0;
3;2;3089;20383;223;;64583108;-0.112;-0.754;-0.004;5.2;12.8;9.5;-1076.5;312.5;-186;-18.6;-2.8;68.4;102007;0;1;2;23;23;24.02;41.02;0.0635;0;
3;2;3090;20384;223;;64583108;-0.047;-1.065;0.008;-10.7;8.9;11.9;-1066;314;-178.5;-18.6;-2.4;68.7;102007;0;1;2;23;23;24.02;41.02;0.0635;0;
3;2;3091;20385;224;;64583369;-0.023;-1.238;-0.007;-18.7;5.8;11.3;-1073.5;311;-175.5;-18.6;-2.2;69;102006;0;1;2;23;23;24;41.02;0.1905;0.002556;
3;2;3092;20386;224;;64583369;-0.043;-1.154;-0.042;-23.1;3.1;9.5;-1066;315.5;-169.5;-18.2;-1.8;69.2;102006;0;1;2;23;23;24;41.02;0.1905;0.002556;
3;2;3093;20387;224;;64583370;-0.037;-1.089;-0.059;-20.7;1.6;10;-1072;309.5;-169.5;-17.9;-1.6;69.4;102006;0;1;2;23;23;24;41.02;0.1905;0.002556;
3;2;3094;20388;224;;64583370;-0.075;-1.068;-0.057;-14.8;3.2;22.8;-1057;308;-157.5;-17.5;-1;69.6;102006;0;1;2;23;23;24;41.02;0.1905;0.002556;
3;2;3095;20389;224;;64583370;-0.096;-1.019;-0.056;-12.7;4.6;33.3;-1054;315.5;-157.5;-17.1;-0.5;69.7;102006;0;1;2;23;23;24;41.02;0.1905;0.002556;
3;2;3096;20390;224;;64583371;-0.109;-0.963;-0.047;-9.9;5.2;37.7;-1057;320;-163.5;-16.8;0;69.8;102015;0;1;2;23;23;24;41.02;0;0.003408;
3;2;3097;20391;224;;64583371;-0.113;-0.925;-0.033;-4.6;5.3;34.9;-1054;317;-154.5;-16.6;0.7;70;102015;0;1;2;23;23;24;41.02;0;0.003408;
3;2;3098;20392;224;;64583372;-0.1;-0.885;-0.026;2.6;4.7;28;-1054;312.5;-147;-16.5;1.3;70.1;102015;0;1;2;23;23;24;41.02;0;0.003408;
3;2;3099;20393;224;;64583372;-0.084;-0.842;-0.015;8.7;4.5;19.2;-1054;323;-147;-16.5;1.9;70.3;102015;0;1;2;23;23;24;41.02;0;0.003408;
3;2;3100;20394;224;;64583372;-0.068;-0.832;0;12;3.7;10.1;-1058.5;320;-147;-16.6;2.3;70.5;102008;0;1;2;23;23;23.92;41.04;0;0.002556;
3;2;3101;20395;224;;64583373;-0.045;-0.84;0.01;15.2;2.5;1.1;-1046.5;326;-153;-16.8;2.5;70.6;102008;0;1;2;23;23;23.92;41.04;0;0.002556;
3;2;3102;20396;224;;64583376;-0.02;-0.829;0.02;18.7;1.4;-6;-1054;323;-150;-17.1;2.7;70.7;102008;0;1;2;23;23;23.92;41.04;0;0.002556;
3;2;3103;20397;224;;64583376;0.002;-0.855;0.028;20;0.8;-10.5;-1048;323;-148.5;-17.4;2.6;70.8;102008;0;1;2;23;23;23.92;41.04;0;0.002556;
3;2;3104;20398;224;;64583376;0.017;-0.835;0.026;21.4;0.6;-13.8;-1052.5;326;-150;-17.8;2.5;70.9;102008;0;1;2;23;23;23.92;41.04;0;0.002556;
3;2;3105;20399;224;;64583377;0.01;-0.824;0.02;17.1;-0.4;-15.8;-1061.5;327.5;-150;-18.1;2.2;71;102008;0;1;2;23;23;23.92;41.04;0;0.002556;
3;2;3106;20400;225;;64583672;0.015;-0.844;0.014;13.8;-1.2;-15.4;-1061.5;332;-147;-18.4;2.1;71.1;102006;0;1;2;23;23;23.92;41.04;0.1905;0.000852;
3;2;3107;20401;225;;64583673;0.012;-0.879;0.005;10.1;-1.9;-14.6;-1066;321.5;-153;-18.7;1.7;71.1;102006;0;1;2;23;23;23.92;41.04;0.1905;0.000852;
3;2;3108;20402;225;;64583673;0.013;-0.92;0.001;6.1;-2.8;-13.9;-1067.5;329;-148.5;-18.8;1.5;71.2;102006;0;1;2;23;23;23.92;41.04;0.1905;0.000852;
3;2;3109;20403;225;;64583673;0.019;-0.967;-0.006;0.4;-4.2;-13;-1064.5;335;-148.5;-18.9;1.2;71.2;102006;0;1;2;23;23;23.92;41.04;0.1905;0.000852;
3;2;3110;20404;225;;64583674;0.02;-1.068;-0.004;-4.1;-6.2;-12.1;-1064.5;330.5;-144;-18.9;0.9;71.1;102006;0;1;2;23;23;23.92;41.04;0.1905;0.000852;
3;2;3111;20405;225;;64583675;0.046;-1.201;0.004;-7.4;-8.6;-11.2;-1069;335;-145.5;-18.8;0.7;71;102010;0;1;1;20;20;23.96;41.04;0;0.001704;
3;2;3112;20406;225;;64583675;0.031;-1.133;-0.009;-6.3;-11.3;-15.7;-1079.5;333.5;-144;-18.7;0.3;70.9;102010;0;1;1;20;20;23.96;41.04;0;0.001704;
3;2;3113;20407;225;;64583675;-0.005;-0.993;-0.01;-9;-15.1;-18.8;-1079.5;332;-141;-18.5;0;70.7;102010;0;1;1;20;20;23.96;41.04;0;0.001704;
3;2;3114;20408;225;;64583676;-0.044;-1.022;-0.003;-12.5;-18.5;-13.5;-1079.5;335;-133.5;-18.3;-0.2;70.4;102010;0;1;1;20;20;23.96;41.04;0;0.001704;
3;2;3115;20409;225;;64583677;0.048;-1.851;0.087;-11.7;-20;11.2;-1069;341;-127.5;-18;-0.1;70.1;102009;0;1;1;20;20;23.96;41.04;0;0.001704;
3;2;3116;20410;225;;64583677;-0.025;-1.001;0.038;-3.2;-22.9;-3;-1070.5;347;-133.5;-17.8;-0.9;69.6;102009;0;1;1;20;20;23.96;41.04;0;0.001704;
3;2;3117;20411;225;;64583678;-0.083;-1.104;0.054;-11.8;-26.7;-4.3;-1075;338;-129;-17.3;-0.8;69.1;102009;0;1;1;20;20;23.96;41.04;0;0.001704;
3;2;3118;20412;225;;64583679;0;-1.307;0.124;2;-26.9;-7.3;-1073.5;344;-126;-17.5;-1;68.7;102009;0;1;1;20;20;23.96;41.04;0;0.001704;
3;2;3119;20413;225;;64583679;-0.02;-1.404;0.137;16.5;-22.8;-1.5;-1070.5;342.5;-124.5;-17.6;-1.1;68.3;102009;0;1;1;20;20;23.96;41.04;0;0.001704;
3;2;3120;20414;225;;64583680;-0.022;-1.293;0.144;32;-18.4;3.9;-1073.5;344;-126;-17.9;-1.3;67.8;102009;0;1;1;20;20;23.96;41.04;0;0.001704;
3;2;3121;20415;226;;64583936;-0.032;-1.168;0.152;36.9;-13.4;11.1;-1072;345.5;-123;-18.2;-1.2;67.5;102005;0;1;1;20;20;23.96;41.02;0;0;
3;2;3122;20416;226;;64583937;-0.055;-1.032;0.174;34.2;-8.7;16.3;-1075;351.5;-126;-18.9;-1.1;67.2;102005;0;1;1;20;20;23.96;41.02;0;0;
3;2;3123;20417;226;;64583937;-0.062;-0.981;0.186;25;-4.1;19.4;-1069;348.5;-133.5;-19.4;-0.9;67.1;102005;0;1;1;20;20;23.96;41.02;0;0;
3;2;3124;20418;226;;64583937;-0.072;-0.859;0.185;16.5;0;17.3;-1061.5;348.5;-138;-19.9;-0.6;67.1;102005;0;1;1;20;20;23.96;41.02;0;0;
3;2;3125;20419;226;;64583938;-0.09;-0.735;0.164;0.4;1.9;8.8;-1058.5;347;-142.5;-20;-0.3;67.1;102005;0;1;1;20;20;23.96;41.02;0;0;
3;2;3126;20420;226;;64583938;-0.081;-0.731;0.155;-4.3;1.4;5.2;-1055.5;351.5;-138;-20.2;0;67.2;102003;0;1;1;20;20;23.96;41.02;0.127;0.000852;
3;2;3127;20421;226;;64583938;-0.048;-0.704;0.118;-14.1;-0.4;-6.9;-1048;351.5;-135;-20;0;67.2;102003;0;1;1;20;20;23.96;41.02;0.127;0.000852;
3;2;3128;20422;226;;64583938;-0.021;-0.719;0.099;-17.9;-1.9;-14.3;-1054;348.5;-130.5;-19.8;-0.1;67.3;102003;0;1;1;20;20;23.96;41.02;0.127;0.000852;
3;2;3129;20423;226;;64583938;0.008;-0.738;0.078;-19.6;-2.9;-19.7;-1048;356;-133.5;-19.5;-0.3;67.3;102003;0;1;1;20;20;23.96;41.02;0.127;0.000852;
3;2;3130;20424;226;;64583939;0.03;-0.771;0.065;-20.9;-2.7;-22.5;-1040.5;350;-132;-19;-0.6;67.4;102007;0;1;1;20;20;23.98;40.98;0.0635;0.000852;
3;2;3131;20425;226;;64583939;0.052;-0.8;0.058;-19.1;-1.2;-23.7;-1049.5;357.5;-130.5;-18.7;-0.9;67.4;102007;0;1;1;20;20;23.98;40.98;0.0635;0.000852;
3;2;3132;20426;226;;64583939;0.061;-0.837;0.055;-14.5;1.2;-23.2;-1043.5;345.5;-127.5;-18.3;-1.4;67.5;102007;0;1;1;20;20;23.98;40.98;0.0635;0.000852;
3;2;3133;20427;226;;64583939;0.049;-0.858;0.061;-9;3.4;-21.2;-1042;350;-130.5;-18;-1.8;67.6;102007;0;1;1;20;20;23.98;40.98;0.0635;0.000852;
3;2;3134;20428;226;;64583940;0.055;-0.907;0.073;-5;4.9;-17.5;-1040.5;348.5;-118.5;-17.8;-2.1;67.7;102007;0;1;1;20;20;23.98;40.98;0.0635;0.000852;
3;2;3135;20429;226;;64583940;0.053;-0.926;0.086;-0.5;6;-13;-1043.5;347;-124.5;-17.7;-2.4;67.9;102007;0;1;1;20;20;23.98;40.98;0.0635;0.000852;
3;2;3136;20430;227;;64584242;0.057;-0.958;0.1;2.3;5.9;-10.4;-1036;345.5;-124.5;-17.6;-2.6;68;102004;0;1;1;21;22;23.98;40.98;0;0.000852;
3;2;3137;20431;227;;64584243;0.069;-1.042;0.115;6.9;5.4;-10.6;-1034.5;345.5;-132;-17.7;-2.8;68.2;102004;0;1;1;21;22;23.98;40.98;0;0.000852;
3;2;3138;20432;227;;64584243;0.079;-1.1;0.142;10;4.7;-13.2;-1031.5;347;-130.5;-17.8;-3;68.4;102004;0;1;1;21;22;23.98;40.98;0;0.000852;
3;2;3139;20433;227;;64584244;0.081;-1.132;0.149;10.2;5;-14.3;-1024;345.5;-129;-17.9;-3.2;68.5;102004;0;1;1;21;22;23.98;40.98;0;0.000852;
3;2;3140;20434;227;;64584244;0.09;-1.177;0.153;9.2;5.5;-15.4;-1030;336.5;-130.5;-18.1;-3.4;68.7;102004;0;1;1;21;22;23.98;40.98;0;0.000852;
3;2;3141;20435;227;;64584245;0.068;-1.159;0.145;9.7;5.8;-16.8;-1019.5;339.5;-129;-18.3;-3.6;68.8;102004;0;1;1;21;22;23.98;41.01;0;0;
3;2;3142;20436;227;;64584245;0.053;-1.058;0.121;11.3;6.7;-14.3;-1019.5;338;-139.5;-18.5;-3.8;69.1;102004;0;1;1;21;22;23.98;41.01;0;0;
3;2;3143;20437;227;;64584246;0.122;-1.538;0.123;10.7;10.3;0;-1010.5;339.5;-138;-18.7;-3.8;69.3;102004;0;1;1;21;22;23.98;41.01;0;0;
