User;Activity;realtime;ElapsedRealTime;ElapsedRealTimeFromStart;DateTime;Sample Number;ACC X (g);ACC Y (g);ACC Z (g);GYRO X (dps);GYRO Y (dps);GYRO Z (dps);MAGN X (mGs);MAGN Y (mGs);MAGN Z (mGs);ROLL (°);PITCH (°);YAW (°);PRESSURE (Pa);ADHERENCE (on/off);BLUE BAD (?);BLUE GOOD (?);Y (?);X (?);HUMIDITY (%);TEMP (°C);UV A (W/m^2);UV B (W/m^2);UserRealmObject Feedback Tags
2;1;2186;2755;72;;64228044;0.116;-0.991;0.09;0.5;1.8;4.6;-1348;287;-79.5;-4.7;-7.3;358;102005;0;3;4;44;42;24.41;41.3;0.0635;0.003408;
2;1;2187;2756;72;;64228044;0.118;-0.997;0.091;0.4;1.6;4.9;-1346.5;288.5;-72;-4.7;-7.1;358.1;102005;0;3;4;44;42;24.41;41.3;0.0635;0.003408;
2;1;2188;2757;72;;64228045;0.115;-0.997;0.088;0.3;1.4;4.7;-1342;288.5;-90;-4.7;-7;358.2;102005;0;3;4;44;42;24.41;41.3;0.0635;0.003408;
2;1;2189;2758;72;;64228045;0.118;-0.999;0.088;0.3;1.3;4.3;-1343.5;285.5;-78;-4.7;-6.8;358.3;102005;0;3;4;44;42;24.41;41.3;0.0635;0.003408;
2;1;2190;2759;72;;64228045;0.117;-1.001;0.086;0.2;1.4;3.2;-1340.5;290;-82.5;-4.7;-6.7;358.4;102005;0;3;4;44;42;24.41;41.3;0.0635;0.003408;
2;3;2191;2760;73;;64228349;0.12;-1.005;0.086;0.6;1.6;2.1;-1348;285.5;-79.5;-4.7;-6.7;358.4;102009;0;3;4;44;42;24.41;41.3;0.0635;0.006816;
2;3;2192;2761;73;;64228350;0.119;-1.002;0.084;1.3;2;0.8;-1342;288.5;-70.5;-4.7;-6.6;358.5;102009;0;3;4;44;42;24.41;41.3;0.0635;0.006816;
2;3;2193;2762;73;;64228350;0.121;-1.002;0.085;1.7;2.7;0.1;-1336;284;-79.5;-4.7;-6.6;358.6;102009;0;3;4;44;42;24.41;41.3;0.0635;0.006816;
2;3;2194;2763;73;;64228351;0.122;-0.999;0.084;1.9;3.3;-0.3;-1336;287;-76.5;-4.7;-6.6;358.7;102009;0;3;4;44;42;24.41;41.3;0.0635;0.006816;
2;3;2195;2764;73;;64228351;0.127;-0.997;0.081;2.5;5.1;-0.3;-1339;284;-81;-4.8;-6.6;358.8;102009;0;3;4;44;42;24.41;41.3;0.0635;0.006816;
2;3;2196;2765;73;;64228352;0.126;-0.998;0.079;3;6.7;0;-1340.5;284;-76.5;-4.8;-6.6;359;102010;0;3;4;44;42;24.46;41.3;0;0.00426;
2;3;2197;2766;73;;64228352;0.13;-0.999;0.075;3;8.1;0.5;-1337.5;285.5;-81;-4.8;-6.6;359.2;102010;0;3;4;44;42;24.46;41.3;0;0.00426;
2;3;2198;2767;73;;64228353;0.133;-1.011;0.069;2.8;9.6;1;-1342;288.5;-79.5;-4.8;-6.6;359.3;102010;0;3;4;44;42;24.46;41.3;0;0.00426;
2;3;2199;2768;73;;64228353;0.138;-1.019;0.062;3.3;11.6;1.3;-1342;279.5;-79.5;-4.8;-6.6;359.6;102010;0;3;4;44;42;24.46;41.3;0;0.00426;
2;3;2200;2769;73;;64228354;0.141;-1.023;0.056;3.9;14.1;1.4;-1337.5;284;-85.5;-4.9;-6.6;359.9;102008;0;3;4;44;42;24.46;41.3;0;0.001704;
2;3;2201;2770;73;;64228354;0.139;-1.017;0.048;3.7;16.8;1.2;-1336;287;-90;-4.9;-6.6;0.2;102008;0;3;4;44;42;24.46;41.3;0;0.001704;
2;3;2202;2771;73;;64228355;0.147;-1.005;0.041;3.7;19.5;0.8;-1339;288.5;-90;-5;-6.5;0.6;102008;0;3;4;44;42;24.46;41.3;0;0.001704;
2;3;2203;2772;73;;64228355;0.149;-1.007;0.035;3.6;22.5;-0.5;-1333;287;-87;-5;-6.5;1;102008;0;3;4;44;42;24.46;41.3;0;0.001704;
2;3;2204;2773;73;;64228356;0.147;-0.988;0.029;3.6;25.7;-2.1;-1342;291.5;-94.5;-5;-6.5;1.7;102008;0;3;4;44;42;24.46;41.3;0;0.001704;
2;3;2205;2774;73;;64228356;0.151;-0.987;0.029;4.5;31.1;-4.8;-1334.5;290;-91.5;-5;-6.6;2.5;102008;0;3;4;44;42;24.46;41.3;0;0.001704;
2;3;2206;2775;74;;64228650;0.147;-0.98;0.029;4.7;32.7;-5.8;-1343.5;291.5;-91.5;-5;-6.6;3.1;102008;0;3;4;44;41;24.46;41.33;0.127;0.005964;
2;3;2207;2776;74;;64228651;0.137;-0.959;0.026;3;37.2;-7.5;-1343.5;288.5;-94.5;-5;-6.7;4.1;102008;0;3;4;44;41;24.46;41.33;0.127;0.005964;
2;3;2208;2777;74;;64228651;0.133;-0.97;0.022;0.5;40.1;-6.6;-1340.5;285.5;-103.5;-5;-6.7;5;102008;0;3;4;44;41;24.46;41.33;0.127;0.005964;
2;3;2209;2778;74;;64228652;0.125;-0.966;0.018;-2;43.2;-4.8;-1343.5;288.5;-106.5;-5;-6.8;5.9;102008;0;3;4;44;41;24.46;41.33;0.127;0.005964;
2;3;2210;2779;74;;64228652;0.123;-0.971;0.02;-4.6;46;-2.8;-1342;290;-106.5;-5;-6.8;7.1;102008;0;3;4;44;41;24.46;41.33;0.127;0.005964;
2;3;2211;2780;74;;64228653;0.112;-0.977;0.025;-6.9;48.4;-1.5;-1331.5;291.5;-109.5;-5;-6.7;8;102006;0;3;4;44;41;24.46;41.33;0.0635;0.00426;
2;3;2212;2781;74;;64228653;0.104;-0.978;0.028;-8.7;49.7;-0.8;-1345;288.5;-108;-4.9;-6.7;9.3;102006;0;3;4;44;41;24.46;41.33;0.0635;0.00426;
2;3;2213;2782;74;;64228654;0.1;-0.985;0.03;-10.4;50.3;-0.7;-1343.5;290;-114;-4.7;-6.6;10.3;102006;0;3;4;44;41;24.46;41.33;0.0635;0.00426;
2;3;2214;2783;74;;64228654;0.106;-0.988;0.031;-11.6;50.9;-1.6;-1340.5;287;-108;-4.5;-6.5;11.5;102006;0;3;4;44;41;24.46;41.33;0.0635;0.00426;
2;3;2215;2784;74;;64228655;0.118;-1.009;0.028;-12.5;52.1;-3.2;-1337.5;293;-117;-4.3;-6.4;12.8;102011;0;3;4;44;41;24.47;41.26;0.127;0.006816;
2;3;2216;2785;74;;64228656;0.14;-1.047;0.029;-12.8;54.4;-5.7;-1334.5;291.5;-117;-4.1;-6.4;13.7;102011;0;3;4;44;41;24.47;41.26;0.127;0.006816;
2;3;2217;2786;74;;64228657;0.152;-1.079;0.03;-14;57.5;-9;-1339;296;-120;-3.8;-6.5;15.2;102011;0;3;4;44;41;24.47;41.26;0.127;0.006816;
2;3;2218;2787;74;;64228657;0.13;-0.987;0.023;-16.3;64.4;-10.1;-953.5;291.5;-123;-3.6;-6.5;16.4;102011;0;3;4;44;41;24.47;41.26;0.127;0.006816;
2;3;2219;2788;74;;64228658;0.121;-0.924;0.026;-15.1;70.8;-7.9;-1336;287;-118.5;-3.4;-6.5;17.8;102011;0;3;4;44;41;24.47;41.26;0.127;0.006816;
2;3;2220;2789;74;;64228658;0.119;-0.896;0.033;-14.2;77.6;-6.2;-1343.5;288.5;-136.5;-3.2;-6.6;19.5;102011;0;3;4;44;41;24.47;41.26;0.127;0.006816;
2;3;2221;2790;75;;64228944;0.121;-0.882;0.039;-14.9;83.8;-5.9;-1337.5;291.5;-129;-3.1;-6.7;20.7;102008;0;3;4;44;41;24.47;41.26;0.127;0.003408;
2;3;2222;2791;75;;64228945;0.127;-0.925;0.041;-16.9;89.5;-6.2;-1334.5;299;-138;-2.9;-6.7;22.8;102008;0;3;4;44;41;24.47;41.26;0.127;0.003408;
2;3;2223;2792;75;;64228945;0.138;-0.995;0.045;-18.9;95.8;-7;-1336;297.5;-133.5;-2.8;-6.7;24.6;102008;0;3;4;44;41;24.47;41.26;0.127;0.003408;
2;3;2224;2793;75;;64228946;0.146;-1.057;0.051;-19;102.2;-7.3;-1337.5;293;-138;-2.6;-6.8;26.6;102008;0;3;4;44;41;24.47;41.26;0.127;0.003408;
2;3;2225;2794;75;;64228946;0.132;-1.056;0.05;-17.7;108.9;-6.2;-1333;302;-148.5;-2.5;-6.8;28.9;102008;0;3;4;44;41;24.47;41.26;0.127;0.003408;
2;3;2226;2795;75;;64228947;0.12;-1.057;0.048;-17.2;115.8;-3.3;-1327;294.5;-147;-2.4;-6.8;30.7;102012;0;3;4;44;41;24.48;41.3;0.1905;0.00426;
2;3;2227;2796;75;;64228947;0.11;-1.071;0.044;-17.6;122.4;0.2;-1325.5;300.5;-153;-2.2;-6.7;33.5;102012;0;3;4;44;41;24.48;41.3;0.1905;0.00426;
2;3;2228;2797;75;;64228948;0.098;-1.07;0.039;-18.2;129.3;3.5;-1324;296;-156;-2.1;-6.6;35.8;102012;0;3;4;44;41;24.48;41.3;0.1905;0.00426;
2;3;2229;2798;75;;64228948;0.078;-1.053;0.029;-18.2;138.8;5.6;-1315;293;-157.5;-2;-6.4;38.4;102012;0;3;4;44;41;24.48;41.3;0.1905;0.00426;
2;3;2230;2799;75;;64228949;0.058;-1.037;0.025;-18.5;143.6;4.6;-1304.5;290;-171;-1.9;-6.2;41.4;102012;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2231;2800;75;;64228950;0.042;-1.034;0.02;-19.4;146.7;2.8;-1309;284;-183;-1.8;-6;43.7;102012;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2232;2801;75;;64228951;0.023;-1.017;0.016;-19.8;148.4;0.3;-1306;287;-186;-1.7;-5.8;47.2;102012;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2233;2802;75;;64228952;0.02;-1.013;0.013;-19.6;149.3;-1.5;-1288;282.5;-184.5;-1.6;-5.7;49.8;102012;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2234;2803;75;;64228952;0.02;-1.019;0.012;-18.4;149.7;-3.5;-1288;284;-183;-1.5;-5.5;52.8;102012;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2235;2804;75;;64228953;0.023;-1.018;0.015;-15.8;149.8;-5.6;-1285;284;-195;-1.4;-5.4;56;102012;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2236;2805;76;;64229250;0.027;-1.024;0.021;-13;149.5;-7.7;-1280.5;296;-202.5;-1.4;-5.4;58.4;102009;0;3;3;43;42;24.5;41.32;0.127;0.00852;
2;3;2237;2806;76;;64229250;0.031;-1.022;0.025;-10.6;149.2;-9.2;-1267;285.5;-198;-1.3;-5.3;61.9;102009;0;3;3;43;42;24.5;41.32;0.127;0.00852;
2;3;2238;2807;76;;64229250;0.041;-1.014;0.025;-8.5;149.1;-9.8;-1270;288.5;-208.5;-1.4;-5.3;64.5;102009;0;3;3;43;42;24.5;41.32;0.127;0.00852;
2;3;2239;2808;76;;64229251;0.051;-1.016;0.033;-7;150;-9.8;-1259.5;290;-211.5;-1.4;-5.2;67.4;102009;0;3;3;43;42;24.5;41.32;0.127;0.00852;
2;3;2240;2809;76;;64229251;0.054;-1.026;0.04;-5.3;151.5;-9.3;-1255;287;-220.5;-1.6;-5.2;70.7;102009;0;3;3;43;42;24.5;41.32;0.127;0.00852;
2;3;2241;2810;76;;64229252;0.057;-1.032;0.048;-5.1;152.2;-8.6;-1234;284;-217.5;-1.7;-5.1;73;102008;0;3;3;43;42;24.5;41.32;0.127;0.00426;
2;3;2242;2811;76;;64229252;0.056;-1.022;0.053;-4.8;152.3;-8.3;-1228;287;-219;-1.9;-5.1;76.5;102008;0;3;3;43;42;24.5;41.32;0.127;0.00426;
2;3;2243;2812;76;;64229253;0.048;-0.993;0.055;-4.8;151.6;-7.2;-1232.5;278;-231;-2;-5.1;79.1;102008;0;3;3;43;42;24.5;41.32;0.127;0.00426;
2;3;2244;2813;76;;64229253;0.043;-0.981;0.058;-4.6;150.6;-5.5;-1213;288.5;-223.5;-2.2;-5;82.2;102008;0;3;3;43;42;24.5;41.32;0.127;0.00426;
2;3;2245;2814;76;;64229254;0.04;-0.979;0.055;-4.1;148.8;-3.6;-1208.5;287;-225;-2.4;-4.9;85.6;102005;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2246;2815;76;;64229254;0.044;-0.979;0.056;-3.1;146.7;-1.9;-1204;287;-235.5;-2.5;-4.9;88;102005;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2247;2816;76;;64229255;0.044;-1.017;0.058;-2.4;143.7;-0.4;-1183;287;-238.5;-2.7;-4.7;91.7;102005;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2248;2817;76;;64229256;0.04;-1.023;0.053;-2;140.1;0.5;-1186;285.5;-241.5;-2.8;-4.6;94.3;102005;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2249;2818;76;;64229257;0.039;-1.032;0.052;-1.8;136.2;3;-1183;276.5;-244.5;-3;-4.3;97.2;102005;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2250;2819;76;;64229258;0.042;-1.055;0.041;-0.9;130.9;5.9;-1166.5;288.5;-238.5;-3.1;-3.9;100;102005;0;3;3;43;42;24.48;41.3;0.127;0.00426;
2;3;2251;2820;77;;64229549;0.034;-1.021;0.018;0.5;128.5;7.3;-1153;278;-231;-3.2;-3.6;101.9;102006;0;3;3;43;42;24.48;41.3;0;0.005112;
2;3;2252;2821;77;;64229549;0.021;-1.01;0.005;0.7;126.8;7.1;-1147;278;-237;-3.4;-3.2;104.8;102006;0;3;3;43;42;24.48;41.3;0;0.005112;
2;3;2253;2822;77;;64229550;0.018;-0.989;-0.004;0.4;125.3;5.3;-1138;287;-231;-3.4;-2.8;106.9;102006;0;3;3;43;42;24.48;41.3;0;0.005112;
2;3;2254;2823;77;;64229550;0.001;-0.95;-0.023;1.6;124.9;0.9;-1130.5;288.5;-235.5;-3.4;-2.4;109.2;102006;0;3;3;43;42;24.48;41.3;0;0.005112;
2;3;2255;2824;77;;64229551;-0.019;-0.952;-0.04;3.1;124.5;-4.3;-1124.5;282.5;-234;-3.5;-2.1;111.7;102006;0;3;3;43;42;24.48;41.3;0;0.005112;
2;3;2256;2825;77;;64229552;-0.039;-0.963;-0.053;2.6;123.5;-8.9;-1111;282.5;-234;-3.5;-1.9;113.5;102005;0;0;0;9;9;24.48;41.33;0.1905;0.001704;
2;3;2257;2826;77;;64229552;-0.033;-1.022;-0.057;-1.8;121.7;-11.4;-1108;287;-232.5;-3.5;-1.8;116.2;102005;0;0;0;9;9;24.48;41.33;0.1905;0.001704;
2;3;2258;2827;77;;64229553;-0.021;-1.063;-0.043;-5.9;119.6;-13.7;-1108;281;-231;-3.5;-1.7;118.2;102005;0;0;0;9;9;24.48;41.33;0.1905;0.001704;
2;3;2259;2828;77;;64229553;-0.025;-1.052;-0.03;-7.6;118;-14.9;-1091.5;275;-231;-3.4;-1.6;120.4;102005;0;0;0;9;9;24.48;41.33;0.1905;0.001704;
2;3;2260;2829;77;;64229554;-0.02;-1.058;-0.015;-8.8;114.8;-13.6;-1093;278;-223.5;-3.3;-1.6;122.7;102009;0;0;0;9;9;24.48;41.33;0.127;0.005112;
2;3;2261;2830;77;;64229554;-0.014;-1.055;-0.012;-8.9;114;-12.8;-1093;276.5;-220.5;-3.2;-1.6;124.4;102009;0;0;0;9;9;24.48;41.33;0.127;0.005112;
2;3;2262;2831;77;;64229555;0.003;-1.022;-0.007;-9;113.7;-11.6;-1085.5;285.5;-216;-3;-1.6;127;102009;0;0;0;9;9;24.48;41.33;0.127;0.005112;
2;3;2263;2832;77;;64229555;0.014;-1.02;0.001;-8.8;114.4;-12.5;-1079.5;284;-210;-2.8;-1.6;128.8;102009;0;0;0;9;9;24.48;41.33;0.127;0.005112;
2;3;2264;2833;77;;64229556;0.014;-1.004;0.008;-9.2;115.1;-14.2;-1078;281;-202.5;-2.6;-1.6;130.9;102009;0;0;0;9;9;24.48;41.33;0.127;0.005112;
2;3;2265;2834;77;;64229557;0.01;-0.986;0.01;-10.2;115.8;-15.5;-1073.5;275;-202.5;-2.3;-1.6;133.2;102009;0;0;0;9;9;24.48;41.33;0.127;0.005112;
2;3;2266;2835;78;;64229877;0.004;-0.995;0.019;-11.7;115.5;-16.6;-1066;273.5;-196.5;-2.1;-1.8;135.1;102005;0;0;0;9;9;24.56;41.33;0.127;0;
2;3;2267;2836;78;;64229878;-0.009;-0.998;0.024;-13.3;113.5;-17;-1069;269;-196.5;-1.9;-2;137.9;102005;0;0;0;9;9;24.56;41.33;0.127;0;
2;3;2268;2837;78;;64229878;-0.011;-1.013;0.028;-14.5;109.4;-17.2;-1057;266;-190.5;-1.7;-2.2;140;102005;0;0;0;9;9;24.56;41.33;0.127;0;
2;3;2269;2838;78;;64229879;-0.008;-1.029;0.029;-14.8;104.2;-17.3;-1058.5;264.5;-180;-1.5;-2.4;142.3;102005;0;0;0;9;9;24.56;41.33;0.127;0;
2;3;2270;2839;78;;64229879;0;-1.04;0.027;-13.2;95.4;-17.2;-1051;266;-178.5;-1.2;-2.6;144.6;102005;0;0;0;9;9;24.56;41.33;0.127;0;
2;3;2271;2840;78;;64229880;0.005;-1.038;0.027;-12.2;92.3;-17.1;-1051;269;-171;-1.1;-2.8;146.3;102010;0;0;0;9;9;24.56;41.33;0.127;0.000852;
2;3;2272;2841;78;;64229880;0.02;-1.032;0.024;-10.2;86.6;-16.8;-1051;269;-171;-0.9;-3.1;148.6;102010;0;0;0;9;9;24.56;41.33;0.127;0.000852;
2;3;2273;2842;78;;64229881;0.045;-1.02;0.025;-6.9;79.1;-17.7;-1049.5;266;-160.5;-0.8;-3.4;150.2;102010;0;0;0;9;9;24.56;41.33;0.127;0.000852;
2;3;2274;2843;78;;64229881;0.059;-0.995;0.023;-5.7;75.1;-18.7;-1051;264.5;-156;-0.7;-3.7;151.9;102010;0;0;0;9;9;24.56;41.33;0.127;0.000852;
2;3;2275;2844;78;;64229882;0.071;-0.977;0.02;-6;71.4;-19.1;-1048;266;-162;-0.6;-4.1;153.6;102006;0;0;0;9;9;24.48;41.3;0;0.002556;
2;3;2276;2845;78;;64229882;0.079;-0.967;0.02;-7.2;67.9;-18.7;-1052.5;260;-154.5;-0.6;-4.4;154.8;102006;0;0;0;9;9;24.48;41.3;0;0.002556;
2;3;2277;2846;78;;64229883;0.09;-0.972;0.02;-8.2;64.2;-17.6;-1054;261.5;-156;-0.5;-4.8;156.6;102006;0;0;0;9;9;24.48;41.3;0;0.002556;
2;3;2278;2847;78;;64229883;0.104;-0.976;0.02;-7.6;60.9;-15.7;-1049.5;267.5;-148.5;-0.4;-5.1;157.8;102006;0;0;0;9;9;24.48;41.3;0;0.002556;
2;3;2279;2848;78;;64229884;0.115;-0.985;0.023;-6.1;57.7;-14.2;-1054;260;-145.5;-0.4;-5.4;159.1;102006;0;0;0;9;9;24.48;41.3;0;0.002556;
2;3;2280;2849;78;;64229884;0.12;-1.007;0.03;-4.6;54.4;-12.9;-1051;263;-141;-0.3;-5.7;160.4;102006;0;0;0;9;9;24.48;41.3;0;0.002556;
2;3;2281;2850;79;;64230150;0.124;-0.996;0.033;-3.5;50.8;-11.4;-1055.5;264.5;-147;-0.3;-5.9;161.3;102007;0;1;1;21;20;24.48;41.3;0;0;
2;3;2282;2851;79;;64230150;0.128;-0.992;0.038;-3;46.4;-10.4;-1057;252.5;-130.5;-0.4;-6.2;162.6;102007;0;1;1;21;20;24.48;41.3;0;0;
2;3;2283;2852;79;;64230150;0.128;-0.987;0.041;-2.8;41.8;-9.8;-1052.5;258.5;-132;-0.4;-6.4;163.5;102007;0;1;1;21;20;24.48;41.3;0;0;
2;3;2284;2853;79;;64230151;0.129;-0.988;0.043;-1.1;33.9;-9.1;-1048;255.5;-136.5;-0.5;-6.6;164.4;102007;0;1;1;21;20;24.48;41.3;0;0;
2;3;2285;2854;79;;64230152;0.131;-1.003;0.045;0.1;28.2;-8.7;-1049.5;260;-124.5;-0.5;-6.8;165.3;102007;0;1;1;21;20;24.48;41.3;0;0;
2;3;2286;2855;79;;64230152;0.125;-0.995;0.049;1.5;22.6;-7.9;-1052.5;255.5;-129;-0.6;-6.9;165.8;102005;0;1;1;21;20;24.48;41.32;0;0.003408;
2;3;2287;2856;79;;64230153;0.12;-0.972;0.049;2.5;16.7;-6.3;-1054;251;-129;-0.8;-7.1;166.5;102005;0;1;1;21;20;24.48;41.32;0;0.003408;
2;3;2288;2857;79;;64230153;0.12;-0.958;0.049;3.2;11;-4.2;-1055.5;254;-129;-1;-7.2;166.9;102005;0;1;1;21;20;24.48;41.32;0;0.003408;
2;3;2289;2858;79;;64230154;0.126;-0.949;0.051;4.2;6.1;-2.2;-1058.5;260;-133.5;-1.1;-7.3;167.2;102005;0;1;1;21;20;24.48;41.32;0;0.003408;
2;3;2290;2859;79;;64230154;0.133;-0.956;0.055;5.1;1.5;-0.9;-1055.5;260;-129;-1.2;-7.3;167.4;102009;0;1;1;21;20;24.48;41.32;0;0.003408;
2;3;2291;2860;79;;64230155;0.145;-0.959;0.058;5.3;-1.9;-0.1;-1058.5;260;-126;-1.2;-7.3;167.5;102009;0;1;1;21;20;24.48;41.32;0;0.003408;
2;3;2292;2861;79;;64230155;0.154;-0.988;0.065;4.5;-4.1;0.3;-1060;251;-129;-1.3;-7.3;167.5;102009;0;1;1;21;20;24.48;41.32;0;0.003408;
2;3;2293;2862;79;;64230156;0.155;-1.004;0.07;4.2;-5.3;1.4;-1055.5;249.5;-130.5;-1.4;-7.3;167.5;102009;0;1;1;21;20;24.48;41.32;0;0.003408;
2;3;2294;2863;79;;64230157;0.149;-1.015;0.076;3.1;-5.8;3.2;-1055.5;260;-126;-1.5;-7.3;167.5;102009;0;1;1;21;20;24.48;41.32;0;0.003408;
2;3;2295;2864;79;;64230157;0.141;-1.018;0.089;1.3;-6.3;6.4;-1055.5;251;-133.5;-1.5;-7.2;167.4;102009;0;1;1;21;20;24.48;41.32;0;0.003408;
2;3;2296;2865;80;;64230450;0.129;-1.012;0.093;0.6;-6.1;8.3;-1046.5;252.5;-139.5;-1.6;-7.2;167.4;102006;0;1;1;21;20;24.54;41.29;0.0635;0.000852;
2;3;2297;2866;80;;64230451;0.121;-0.999;0.096;-0.3;-6;10.2;-1043.5;248;-127.5;-1.5;-7;167.3;102006;0;1;1;21;20;24.54;41.29;0.0635;0.000852;
2;3;2298;2867;80;;64230451;0.116;-0.977;0.099;-0.2;-5.4;11.4;-1046.5;257;-133.5;-1.6;-6.8;167.3;102006;0;1;1;21;20;24.54;41.29;0.0635;0.000852;
2;3;2299;2868;80;;64230452;0.11;-0.967;0.102;0.1;-4.1;11.8;-1049.5;257;-138;-1.7;-6.6;167.3;102006;0;1;1;21;20;24.54;41.29;0.0635;0.000852;
2;3;2300;2869;80;;64230452;0.102;-0.975;0.113;1;-2.9;11;-1045;257;-133.5;-1.7;-6.3;167.3;102006;0;1;1;21;20;24.54;41.29;0.0635;0.000852;
2;3;2301;2870;80;;64230453;0.092;-0.98;0.125;1.8;-2.6;9.5;-1046.5;254;-129;-1.7;-6.2;167.3;102007;0;1;1;21;20;24.54;41.29;0;0.001704;
2;3;2302;2871;80;;64230453;0.083;-0.997;0.141;1.8;-3.2;7.7;-1045;252.5;-129;-1.8;-5.9;167.3;102007;0;1;1;21;20;24.54;41.29;0;0.001704;
2;3;2303;2872;80;;64230454;0.074;-1.007;0.151;1.8;-4.8;6.2;-1046.5;263;-133.5;-1.9;-5.8;167.3;102007;0;1;1;21;20;24.54;41.29;0;0.001704;
2;3;2304;2873;80;;64230454;0.071;-1.016;0.16;1.9;-6.4;5.4;-1048;257;-129;-2.2;-5.6;167.3;102007;0;1;1;21;20;24.54;41.29;0;0.001704;
2;3;2305;2874;80;;64230455;0.073;-1.003;0.163;1.3;-8.9;4.4;-1036;254;-130.5;-2.4;-5.4;167.3;102006;0;1;2;25;26;24.5;41.33;0;0.00426;
2;3;2306;2875;80;;64230455;0.087;-1.009;0.169;1;-9.9;3.8;-1037.5;257;-132;-2.4;-5.3;167.2;102006;0;1;2;25;26;24.5;41.33;0;0.00426;
2;3;2307;2876;80;;64230456;0.097;-1.036;0.174;1.2;-9.6;3.3;-1037.5;246.5;-130.5;-2.6;-5.2;167.1;102006;0;1;2;25;26;24.5;41.33;0;0.00426;
2;3;2308;2877;80;;64230457;0.098;-1.045;0.175;1.7;-8.1;3.1;-1036;258.5;-133.5;-2.7;-5.1;167.1;102006;0;1;2;25;26;24.5;41.33;0;0.00426;
2;3;2309;2878;80;;64230457;0.085;-1.011;0.171;2.6;-6.3;3.7;-1039;258.5;-136.5;-2.7;-5;166.9;102006;0;1;2;25;26;24.5;41.33;0;0.00426;
2;3;2310;2879;80;;64230458;0.077;-0.986;0.17;2.4;-4;5.6;-1039;254;-133.5;-2.7;-4.9;166.9;102006;0;1;2;25;26;24.5;41.33;0;0.00426;
2;3;2311;2880;81;;64230808;0.075;-0.979;0.169;2.3;-1.7;7;-1043.5;257;-129;-2.8;-4.8;166.9;102005;0;1;2;25;26;24.5;41.33;0;0.002556;
2;3;2312;2881;81;;64230808;0.075;-0.995;0.171;2.1;1;8;-1039;257;-130.5;-3.5;-4.6;167;102005;0;1;2;25;26;24.5;41.33;0;0.002556;
2;3;2313;2882;81;;64230809;0.066;-1.008;0.175;1.9;3.3;8.1;-1031.5;257;-133.5;-3.7;-4.5;167.1;102005;0;1;2;25;26;24.5;41.33;0;0.002556;
2;3;2314;2883;81;;64230809;0.06;-1.003;0.175;1.7;5;7;-1031.5;258.5;-127.5;-3.9;-4.3;167.3;102005;0;1;2;25;26;24.5;41.33;0;0.002556;
2;3;2315;2884;81;;64230810;0.054;-1.016;0.174;1.1;6.3;4.3;-1037.5;258.5;-132;-4;-4.2;167.4;102005;0;1;2;25;26;24.5;41.33;0;0.002556;
2;3;2316;2885;81;;64230810;0.052;-1.005;0.173;1.1;6.4;1.4;-1039;257;-127.5;-4.2;-4;167.6;102006;0;1;2;25;26;24.5;41.3;0;0.000852;
2;3;2317;2886;81;;64230811;0.063;-1.013;0.169;1.7;5.9;-1.3;-1037.5;266;-127.5;-4.3;-4;167.8;102006;0;1;2;25;26;24.5;41.3;0;0.000852;
2;3;2318;2887;81;;64230811;0.063;-1.002;0.16;2.2;5.9;-3.3;-1030;263;-127.5;-4.5;-3.9;167.9;102006;0;1;2;25;26;24.5;41.3;0;0.000852;
2;3;2319;2888;81;;64230812;0.095;-1.053;0.156;3.8;6.3;-4.6;-1034.5;249.5;-132;-4.6;-4;168.1;102006;0;1;2;25;26;24.5;41.3;0;0.000852;
2;3;2320;2889;81;;64230812;0.112;-1.094;0.15;5.1;6.6;-7.8;-1037.5;263;-133.5;-5;-4;168.4;102009;0;1;2;25;26;24.5;41.3;0.127;0;
2;3;2321;2890;81;;64230813;0.115;-1.08;0.138;5.2;6.8;-10.3;-1036;258.5;-127.5;-5.1;-4.1;168.5;102009;0;1;2;25;26;24.5;41.3;0.127;0;
2;3;2322;2891;81;;64230813;0.101;-1.018;0.122;6.7;7.2;-12.3;-1033;252.5;-123;-5.2;-4.3;168.7;102009;0;1;2;25;26;24.5;41.3;0.127;0;
2;3;2323;2892;81;;64230814;0.085;-0.941;0.102;7;7.3;-11.5;-1031.5;254;-126;-5.3;-4.5;168.9;102009;0;1;2;25;26;24.5;41.3;0.127;0;
2;3;2324;2893;81;;64230815;0.089;-0.951;0.09;6;7;-9.6;-1040.5;258.5;-124.5;-5.4;-4.7;169;102009;0;1;2;25;26;24.5;41.3;0.127;0;
